"wikidataId","fullName","type","inceptionDate","terminationDate","altNames","affiliations","countries","competitions","homeVenueNames","homeVenueCapacities","locations","allRugbyIds","googleKnowlIds","wikipediaEn","wikipediaFr","wikipediaIt","wikipediaEs","wikipediaJa","dbpediaId"
"Q479194","SC 1880 Frankfurt","rugby union club",1880-01-01,NA,"SC Frankfurt 1880; Sport-Club Frankfurt 1880 e.V.",NA,"Germany","Rugby-Bundesliga",NA,NA,"Frankfurt",NA,NA,"SC_1880_Frankfurt","SC_1880_Frankfurt",NA,NA,NA,"http://dbpedia.org/resource/SC_1880_Frankfurt"
"Q484649","South Korea national rugby union team","national rugby union team",1969-03-16,NA,"équipe de Corée de rugby à XV; Nazionale di rugby XV della Corea; Nazionale di rugby XV della Corea del Sud; ru kor; ラグビー韓国代表; 대한민국 럭비 국가대표팀",NA,"South Korea",NA,NA,NA,NA,NA,NA,"South_Korea_national_rugby_union_team","%C3%89quipe_de_Cor%C3%A9e_du_Sud_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_della_Corea_del_Sud","Selecci%C3%B3n_de_rugby_de_Corea_del_Sur","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%A4%A7%E9%9F%93%E6%B0%91%E5%9B%BD%E4%BB%A3%E8%A1%A8",NA
"Q498478","South Africa national rugby union team","national rugby union team",1891-07-30,NA,"South Africa Gazelles; Suid-Afrika nasionale rugbyspan; Suid-Afrika se nasionale rugbyspan; Suid-Afrika se rugbyspan; Suid-Afrikaanse nasionale rugbyspan; Suid-Afrikaanse rugbyspan; AmaBokoboko; Bokke; Springbokke; Südafrikanische Rugbynationalmannschaft; SA national rugby union team; SA rugby team; SA rugby union team; South Africa national rugby union; South Africa rugby union team; Seleccion de rugby de Sudafrica; Seleccion de rugby de Sudáfrica; Selección de rugby de Sudafrica; Seleccion nacional de rugby de Sudafrica; Seleccion nacional de rugby de Sudáfrica; Selección nacional de rugby de Sudafrica; Selección nacional de rugby de Sudáfrica; Hego Afrikako errugbi selekzioa; équipe d'Afrique du Sud de rugby a XV; équipe sud-africaine de rugby; Sgioba naiseanta rugbaidh Afraga-a-Deas; Sgioba nàiseanta rugbaidh Afraga-a-Deas; Nazionale di rugby a 15 del Sudafrica Under 23; Nazionale di rugby XV del Sudafrica; ru zaf; スプリングボクス; ラグビー南アフリカ代表; სამხრეთ აფრიკის ეროვნული რაგბის ნაკრები; 스프링복스; Zuid-Afrikaans rugbyteam (mannen); Reprezentacja Republiki Południowej Afryki w rugby mężczyzn; Seleção Sul-Africana de Râguebi; Selecção Sul-Africana de Râguebi; Springbocks; Echipa naţională de rugby a africii de sud; Сборная Южной Африки по регби; Спрингбокс; Збірна ПАР з регбі; Спрінгбокс; 남아공 럭비 유니온 국가 대표팀",NA,"South Africa",NA,NA,NA,NA,"south-africa",NA,"South_Africa_national_rugby_union_team","%C3%89quipe_d%27Afrique_du_Sud_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8",NA
"Q501864","Uruguay national under-20 rugby union team","rugby union team",NA,NA,"Los Teritos; Seleccion de rugby juvenil de Uruguay; Selección de rugby juvenil de Uruguay; Seleccion juvenil de rugby de Uruguay; Teritos",NA,"Uruguay",NA,NA,NA,NA,NA,NA,"Uruguay_national_under-20_rugby_union_team","%C3%89quipe_d%27Uruguay_de_rugby_%C3%A0_XV_des_moins_de_20_ans",NA,"Selecci%C3%B3n_juvenil_de_rugby_de_Uruguay","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A6%E3%83%AB%E3%82%B0%E3%82%A2%E3%82%A4%E4%BB%A3%E8%A1%A8","http://dbpedia.org/resource/Uruguay_national_under-20_rugby_union_team"
"Q511912","Sri Lanka national rugby union team","national rugby union team",NA,NA,NA,NA,"Sri Lanka",NA,NA,NA,NA,NA,NA,"Sri_Lanka_national_rugby_union_team","%C3%89quipe_du_Sri_Lanka_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_dello_Sri_Lanka","Selecci%C3%B3n_de_rugby_de_Sri_Lanka",NA,NA
"Q513257","Central Coast Rays","rugby union team",2007-01-01,NA,"Sydney Rays; Sydney (NRC team)",NA,"Australia",NA,NA,NA,NA,NA,NA,"Sydney_(NRC_team)","Sydney_Rays",NA,"Sydney_(rugby)",NA,"http://dbpedia.org/resource/Sydney_(NRC_team)"
"Q516893","Football Club Sportif Rumilly","rugby union team",1911-01-01,NA,"FCS Rumilly; RCS Rumilly; Rugby Club Savoie Rumilly",NA,"France",NA,NA,NA,"Rumilly",NA,NA,"Rugby_Club_Savoie_Rumilly","Rugby_club_Savoie_Rumilly",NA,NA,NA,"http://dbpedia.org/resource/Rugby_Club_Savoie_Rumilly"
"Q517805","Real Oviedo Rugby","rugby union team",1983-01-01,NA,"el XV del OSO; Oviedo RC; Oviedo Rugby Club",NA,"Spain","División de Honor B de Rugby","Campo de Rugby El Naranco",NA,"Oviedo",NA,NA,"Oviedo_RC","Real_Oviedo_Rugby",NA,"Real_Oviedo_Rugby",NA,"http://dbpedia.org/resource/Oviedo_RC"
"Q518116","France national rugby union team","national rugby union team",1906-01-01,NA,"France national rugby team; les Bleus; França rugby; rubgi França; France rugby team; France rugby union team; Seleccion de rugby de Francia; équipe de France masculine de rugby à XV; les tricolores; XV de France; nazionale francese di rugby; ru fra; RU France; トライ記録（Record d’essais）; Frans rugbyteam (mannen); lo XV de França; los Blaus",NA,"France",NA,"Parc des Princes; Yves du Manoir Stadium; Stade de France","NA; 80698",NA,"france",NA,"France_national_rugby_union_team","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_della_Francia","Selecci%C3%B3n_de_rugby_de_Francia","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8",NA
"Q521129","Benetton Rugby Treviso","rugby union club",1932-01-01,NA,"Benetton Rugby; Rugby Treviso; Benetton Rugby Trévise; Rugby Trévise; AS Rugby Treviso; ベネットン・ラグビー; I Leoni","Italian Rugby Federation","Italy","United Rugby Championship","Stadio di Monigo","5000","Treviso",NA,NA,"Benetton_Rugby","Benetton_Rugby_Tr%C3%A9vise","Benetton_Rugby_Treviso","Benetton_Rugby_Treviso","%E3%83%99%E3%83%8D%E3%83%83%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","http://dbpedia.org/resource/Benetton_Rugby"
"Q528969","Glasgow Hawks","rugby union club",1997-01-01,NA,"Glasgow Hawks RFC",NA,"United Kingdom","Scottish Premiership",NA,NA,NA,NA,NA,"Glasgow_Hawks_RFC","Glasgow_Hawks_Rugby_Football_Club","Glasgow_Hawks_Rugby_Football_Club","Glasgow_Hawks",NA,"http://dbpedia.org/resource/Glasgow_Hawks_RFC"
"Q534417","New South Wales Waratahs","rugby union franchise",1882-01-01,NA,"Waratahs; The New South Wales Waratahs; NSWワラタス; ニューサウスウェールズ・ワラターズ; ワラタス; 新南威爾斯瓦拉塔; 新南威爾斯瓦霸王花; 新南威爾斯沃拉塔隊; Tahs",NA,"Australia",NA,"Sydney Football Stadium",NA,"Sydney Olympic Park",NA,NA,"New_South_Wales_Waratahs","Waratahs","New_South_Wales_Waratahs","New_South_Wales_Waratahs","%E3%83%AF%E3%83%A9%E3%82%BF%E3%83%BC%E3%82%BA","http://dbpedia.org/resource/New_South_Wales_Waratahs"
"Q535106","Gernika RT","rugby union team",1973-01-01,NA,"Bizkaia Gernika; Gernika Rugby Taldea; Basurde","Spanish Rugby Federation","Spain","División de Honor de Rugby",NA,NA,NA,NA,NA,"Gernika_RT","Gernika_Rugby_Taldea","Gernika_Rugby_Taldea","Gernika_Rugby_Taldea","%E3%82%B2%E3%83%AB%E3%83%8B%E3%82%ABRT","http://dbpedia.org/resource/Gernika_RT"
"Q535408","Fiamme Oro Rugby","rugby union club",1955-01-01,1978-01-01,"Gruppo Sportivo Fiamme Oro Rugby; G.S. Fiamme Oro Rugby; I Cremisi; I Poliziotti; Il XV della Polizia di Stato; Le Fiamme","Italian Rugby Federation","Italy","Serie A Élite",NA,NA,NA,NA,NA,"Fiamme_Oro_Rugby","Fiamme_Oro_Rugby","Fiamme_Oro_Rugby","Fiamme_Oro_Rugby","%E3%83%95%E3%82%A3%E3%82%A2%E3%83%B3%E3%83%A1%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%AD%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","http://dbpedia.org/resource/Fiamme_Oro_Rugby"
"Q538747","Scarlets","rugby union franchise",2003-01-01,NA,"Turke; Bois Sospan; Llanelli Scarlets; ラネリ・スカーレッツ; リャネリー・スカーレッツ; Scarlets Rugby; The Turks","Welsh Rugby Union","United Kingdom","United Rugby Championship","Parc y Scarlets","14870","Llanelli",NA,NA,"Scarlets","Scarlets","Scarlets","Scarlets","%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%84","http://dbpedia.org/resource/Scarlets"
"Q548720","Old Belvedere","rugby union team",1930-01-01,NA,"Old Belvedere R.F.C.; Belvo; The Lodge; Old Belvedere Rugby Football Club",NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Old_Belvedere_R.F.C.","Old_Belvedere_Rugby_Football_Club","Old_Belvedere_Rugby_Football_Club",NA,NA,"http://dbpedia.org/resource/Old_Belvedere_R.F.C."
"Q548893","Royal Kituro Rugby Club","rugby union team",1961-01-01,NA,"Kituro; Kituro Rugby Club; Kituro RC; Royal Kituro Avia Schaerbeek Rugby Club","Belgian Rugby Federation","Belgium","Belgian Elite League",NA,NA,NA,NA,NA,"Royal_Kituro_Rugby_Club","Royal_Kituro_Rugby_Club","Royal_Kituro_Rugby_Club","Kituro_Rugby_Club",NA,"http://dbpedia.org/resource/Royal_Kituro_Rugby_Club"
"Q550457","Ukraine national rugby union team","national rugby union team",1991-11-21,NA,"Tîm rygbi'r undeb cenedlaethol Iwcrain; Tim rygbi'r undeb cenedlaethol Wcrain; Tîm rygbi'r undeb cenedlaethol Wcrain; tîm rygbi'r undeb cenedlaethol Wcráin; Seleccion de rugby de Ucrania",NA,"Ukraine",NA,NA,NA,NA,NA,NA,"Ukraine_national_rugby_union_team","%C3%89quipe_d%27Ukraine_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_dell%27Ucraina","Selecci%C3%B3n_de_rugby_de_Ucrania",NA,NA
"Q570941","RC Olomouc","rugby union team",1953-01-01,NA,"Rugby Club Olomouc",NA,"Czechia",NA,NA,NA,NA,NA,NA,"RC_Olomouc",NA,NA,NA,NA,"http://dbpedia.org/resource/RC_Olomouc"
"Q576485","United States national under-20 rugby union team","rugby union team",NA,NA,"Seleccion juvenil de rugby de Estados Unidos; Junior Eagles",NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"United_States_national_under-20_rugby_union_team","%C3%89quipe_des_%C3%89tats-Unis_de_rugby_%C3%A0_XV_des_moins_de_20_ans",NA,"Selecci%C3%B3n_juvenil_de_rugby_de_Estados_Unidos","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD%E4%BB%A3%E8%A1%A8","http://dbpedia.org/resource/United_States_national_under-20_rugby_union_team"
"Q580900","Esztergomi Vitézek Rugby SE","rugby union team",1983-01-01,NA,"Esztergomi Vitezek Rugby SE; Esztergomi Vitézek",NA,"Hungary",NA,NA,NA,NA,NA,NA,"Esztergomi_Vit%C3%A9zek_Rugby_SE",NA,NA,NA,NA,"http://dbpedia.org/resource/Esztergomi_Vitézek_Rugby_SE"
"Q585080","FC Barcelona Rugby","rugby union team",1924-09-21,NA,"Futbol Club Barcelona; FC Barcelona Rugbi; FCB rugbi; Futbol Club Barcelona rugbi; Fútbol Club Barcelona (rugby); Barcelona; Futbol Club Barcelona Rugby; blaugrana","Spanish Rugby Federation","Spain","División de Honor de Rugby","Camp de Rugbi La Teixonera",NA,NA,NA,NA,"FC_Barcelona_Rugby","FC_Barcelone_(rugby_%C3%A0_XV)","Futbol_Club_Barcelona_rugbi","F%C3%BAtbol_Club_Barcelona_(rugby)","FC%E3%83%90%E3%83%AB%E3%82%BB%E3%83%AD%E3%83%8A_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","http://dbpedia.org/resource/FC_Barcelona_Rugby"
"Q586617","Chiefs","rugby union club",1996-01-01,NA,"The Chiefs; Chiefs (rugby union)","New Zealand Rugby","New Zealand","Super Rugby","Waikato Stadium","25800","Hamilton",NA,NA,"Chiefs_(Super_Rugby)","Chiefs_(rugby_%C3%A0_XV)","Chiefs_(rugby_a_15)","Chiefs_(rugby)","%E3%83%81%E3%83%BC%E3%83%95%E3%82%B9_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","http://dbpedia.org/resource/Chiefs_(rugby_union)"
"Q591846","Democratic Republic of the Congo national rugby union team","national rugby union team",NA,NA,"DR Congo national rugby union team",NA,"D.R. of the Congo",NA,NA,NA,NA,NA,NA,"DR_Congo_national_rugby_union_team","%C3%89quipe_de_la_r%C3%A9publique_d%C3%A9mocratique_du_Congo_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_della_Repubblica_Democratica_del_Congo",NA,NA,"http://dbpedia.org/resource/DR_Congo_national_rugby_union_team"
"Q592714","Valladolid RAC","rugby union club",1986-01-01,NA,"Valladolid Rugby Asociacion Club; Valladolid Rugby Asociación Club; VRAC; VRAC Quesos Entrepinares; los queseros","Spanish Rugby Federation","Spain","División de Honor de Rugby","Estadio Pepe Rojo","5000",NA,NA,NA,"Valladolid_RAC","Valladolid_Rugby_Asociaci%C3%B3n_Club","Valladolid_Rugby_Asociaci%C3%B3n_Club","Valladolid_Rugby_Asociaci%C3%B3n_Club","%E3%83%90%E3%83%AA%E3%83%A3%E3%83%89%E3%83%AA%E3%83%83%E3%83%89RAC","http://dbpedia.org/resource/Valladolid_RAC"
"Q593570","University College Dublin R.F.C.","rugby union team",1910-01-01,NA,"UC Dublin; UC Dublin RFC; Collidge; UCD Rugby Club; University College Dublin Rugby Football Club",NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"University_College_Dublin_R.F.C.","University_College_Dublin_Rugby_Football_Club","University_College_Dublin_RFC",NA,NA,"http://dbpedia.org/resource/University_College_Dublin_R.F.C."
"Q596985","Montpellier Hérault Rugby","rugby union club",1986-01-01,NA,"MHR; Montpellier Hérault Rugby Club; Montpellier Herault Rugby; Montpellier Herault Rugby Club; Montpellier HR; Montpellier HRC; モンペリエRC; Les Cistes (The Cistuses); Les Cistes","French Rugby Federation","France","Top 14","Stade Yves-du-Manoir","12697","Montpellier","montpellier",NA,"Montpellier_H%C3%A9rault_Rugby","Montpellier_H%C3%A9rault_Rugby","Montpellier_H%C3%A9rault_Rugby","Montpellier_H%C3%A9rault_Rugby","%E3%83%A2%E3%83%B3%E3%83%9A%E3%83%AA%E3%82%A8%E3%83%BB%E3%82%A8%E3%83%AD%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","http://dbpedia.org/resource/Montpellier_Hérault_Rugby"
"Q599903","Ireland rugby union team","national rugby union team",1875-02-15,NA,"irl rugby; irlanda rugby; rugbi irlanda; Ireland national rugby team; Ireland national rugby union team; Seleccion de rugby de Irlanda; nazionale irlandese di rugby; RU Ireland; ru irl; RU Irlanda; Iers rugbyteam (mannen); los Verds; los Verds d’Irlanda",NA,"United Kingdom; Ireland",NA,"Aviva Stadium","51700",NA,NA,NA,"Ireland_national_rugby_union_team","%C3%89quipe_d%27Irlande_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","Selecci%C3%B3n_de_rugby_de_Irlanda","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A2%E3%82%A4%E3%83%AB%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8",NA
"Q601366","Vigo RC","rugby union team",1988-01-01,NA,"Vigo Rugby; Rugby Universidade de Vigo; Vigo Rugby Club",NA,"Spain","División de Honor B de Rugby",NA,NA,"Vigo",NA,NA,"Vigo_RC","Vigo_Rugby_Club",NA,"Vigo_Rugby_Club",NA,"http://dbpedia.org/resource/Vigo_RC"
"Q603010","Pakistan national rugby union team","national rugby union team",NA,NA,NA,NA,"Pakistan",NA,NA,NA,NA,NA,NA,"Pakistan_national_rugby_union_team","%C3%89quipe_du_Pakistan_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_del_Pakistan",NA,NA,NA
"Q605245","ACT Brumbies","rugby union franchise",1996-01-01,NA,"Brumbies; Plus500 Brumbies; The ACT Brumbies; ブランビーズ (ラグビー)","Rugby Australia","Australia","Super Rugby","Canberra Stadium","25011","Canberra",NA,NA,"ACT_Brumbies","Brumbies","Brumbies","Brumbies","%E3%83%96%E3%83%A9%E3%83%B3%E3%83%93%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","http://dbpedia.org/resource/ACT_Brumbies"
"Q606042","Glamorgan Wanderers RFC","rugby union club",1893-01-01,NA,"The Wands; Glamorgan Wanderers Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Glamorgan_Wanderers_RFC","Glamorgan_Wanderers_Rugby_Football_Club","Glamorgan_Wanderers_RFC",NA,NA,"http://dbpedia.org/resource/Glamorgan_Wanderers_RFC"
"Q609885","Georgia national rugby union team","national rugby union team",1991-11-21,NA,"Tîm rygbi cenedlaethol Georgia; Tîm rygbi cenedlaethol Jeorjia; tîm rygbi'r undeb cenedlaethol Georgia; Tîm rygbi'r undeb cenedlaethol Jeorjia; Georgia rugby takımı; Gürcistan milli rugby takımı; Seleccion de rugby de Georgia; nazionale georgiana di rugby; ru geo; ラグビーグルジア代表; Georgisch rugbyteam (mannen); Gürcistan ragbi takımı; Gürcistan ulusal ragbi takımı",NA,"Georgia",NA,"Dinamo Arena","54549",NA,NA,NA,"Georgia_national_rugby_union_team","%C3%89quipe_de_G%C3%A9orgie_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_della_Georgia","Selecci%C3%B3n_de_rugby_de_Georgia","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B8%E3%82%A2%E4%BB%A3%E8%A1%A8",NA
"Q611331","CR La Vila","rugby union team",1982-02-13,NA,"La Vila; Club de Rugby La Vila",NA,"Spain","División de Honor de Rugby",NA,NA,NA,NA,NA,"CR_La_Vila","Club_de_Rugby_La_Vila",NA,"Club_de_Rugby_La_Vila",NA,"http://dbpedia.org/resource/CR_La_Vila"
"Q613916","Gala RFC","rugby union club",1875-01-01,NA,"Gala Rugby Football Club; Gala; The Maroons",NA,"United Kingdom","Scottish Premiership Division Two",NA,NA,NA,NA,NA,"Gala_RFC","Gala_Rugby_Football_Club","Gala_Rugby_Football_Club","Gala_RFC",NA,"http://dbpedia.org/resource/Gala_RFC"
"Q620948","CR Arquitectura Técnica","rugby union club",1976-01-01,NA,"CRAT; C.R.A.T. Coruña; Club de Rugby Arquitectura Tecnica; C. R. A. T.",NA,"Spain",NA,NA,NA,"A Coruña",NA,"1hf_wf5ms","CR_Arquitectura_T%C3%A9cnica",NA,NA,"Club_de_Rugby_Arquitectura_T%C3%A9cnica",NA,NA
"Q622443","Australia national rugby union team","national rugby union team",1899-06-24,NA,"Wallabies; Australië nasionale rugbyspan; Australiese nasionale rugbyspan; منتخب أستراليا الوطني لإتحاد الرجبي; seleición de rugbi d'Australia; Selecció de rugbi d'Austràlia; Selecció de rugbi XV d'Austràlia; Tim cenedlaethol rygbi'r undeb Awstralia; Australische Rugbynationalmannschaft; Australia national rugby team; Australia Rugby; Australia rugby team; Australia rugby union team; Australian national rugby union team; Seleccion de rugby de Australia; Seleccion nacional de rugby de Australia; Selección nacional de rugby de Australia; Equipe d'Australie de rugby a XV; Equipe d'Australie de rugby à XV; Équipe d’Australie de rugby à XV; Sgioba naiseanta rugbaidh Astrailia; Australian Barbarians; Nazionale di rugby australiana; Nazionale di rugby XV dell’Australia; RU AUS; ワラビーズ; 월러비스; 호주 럭비 유니온 국가대표팀; Australisch rugbyteam (mannen); Reprezentacja Australii w rugby mężczyzn; Seleção Australiana de Râguebi; Selecção australiana de râguebi; Echipa naţională de rugby a australiei; 澳大利亚國家橄欖球隊; 澳大利亚橄榄球国家队; 澳洲橄欖球國家隊; 澳洲欖球國家隊; וואלאביס (כינוי); וואלביס (כינוי); נבחרת איגוד הרוגבי הלאומי של אוסטרליה",NA,"Australia",NA,NA,NA,NA,NA,NA,"Australia_national_rugby_union_team","%C3%89quipe_d%27Australie_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_dell%27Australia","Selecci%C3%B3n_de_rugby_de_Australia","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8","http://dbpedia.org/resource/Australia_national_rugby_union_team"
"Q624092","Arabian Gulf rugby union team","rugby union team",NA,NA,"Equipe du Golfe Persique de rugby a XV; Équipe du golfe persique de rugby à xv; Nazionale di rugby a 15 del Golfo Arabico; Nazionale di rugby a 15 del Golfo Persico; Nazionale di rugby XV del Golfo Arabico; Selezione di rugby XV del Golfo Arabico; Drużyna Arabian Gulf; Reprezentacja Zatoki Perskiej w rugby mężczyzn; Arugby, Soundos",NA,NA,NA,NA,NA,NA,NA,NA,"Arabian_Gulf_rugby_union_team","%C3%89quipe_du_golfe_Persique_de_rugby_%C3%A0_XV","Selezione_maschile_di_rugby_a_15_del_Golfo_Persico",NA,"%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A2%E3%83%A9%E3%83%93%E3%82%A2%E3%83%B3%E3%82%AC%E3%83%AB%E3%83%95%E4%BB%A3%E8%A1%A8","http://dbpedia.org/resource/Arabian_Gulf_rugby_union_team"
"Q630112","Aviron Bayonnais","rugby union club",1906-10-14,NA,"Aviron Bayonnais Rugby Pro; Baionako Arrauna; Rugby Bayonne; 巴约讷赛艇橄榄球职业俱乐部; Bayonne Rugby - Aviron bayonnais rugby pro; Bayonne","French Rugby Federation","France","Top 14","Stade Jean Dauger","16934","Bayonne",NA,NA,"Aviron_Bayonnais","Aviron_bayonnais_rugby_pro","Aviron_Bayonnais_Rugby_Pro","Aviron_Bayonnais","%E3%82%A2%E3%83%B4%E3%82%A3%E3%83%AD%E3%83%B3%E3%83%BB%E3%83%90%E3%82%A4%E3%83%A8%E3%83%8D","http://dbpedia.org/resource/Aviron_Bayonnais"
"Q634843","Tarbes Pyrénées Rugby","rugby union club",1902-01-01,NA,"TPR; Stadoceste Tarbais; Tarbes Pyrénées; Tarbes Pyrenees Rugby; Tarbes PR; スタド・タルブ・ピレネー・ラグビー; Les Ours bigourdans (The Bigourdan Bears); Tarbes; Les Ours bigourdans",NA,"France",NA,"Stade Maurice Trélut",NA,"Tarbes",NA,NA,"Stado_Tarbes_Pyr%C3%A9n%C3%A9es_Rugby","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_rugby","Tarbes_Pyr%C3%A9n%C3%A9es_rugby","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_Rugby",NA,"http://dbpedia.org/resource/Tarbes_Pyrénées_Rugby"
"Q635712","Cook Islands national rugby union team","national rugby union team",1971-09-01,NA,"Seleccion de rugby de Islas Cook; nazionale cookese di rugby; nazionale di rugby XV delle Isole Cook",NA,"Cook Islands",NA,"National Stadium","5000",NA,NA,NA,"Cook_Islands_national_rugby_union_team","%C3%89quipe_des_%C3%8Eles_Cook_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_delle_Isole_Cook","Selecci%C3%B3n_de_rugby_de_Islas_Cook",NA,NA
"Q635725","Saint Lucia national rugby union team","national rugby union team",NA,NA,"Equipe de Sainte-Lucie de rugby a XV; The Lucians",NA,"Saint Lucia",NA,NA,NA,NA,NA,NA,"Saint_Lucia_national_rugby_union_team","%C3%89quipe_de_Sainte-Lucie_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_di_Saint_Lucia","Selecci%C3%B3n_de_rugby_de_Santa_Luc%C3%ADa",NA,"http://dbpedia.org/resource/Saint_Lucia_national_rugby_union_team"
