"wikidataId","fullName","esName","esFullName","birthDate","birthPlace","birthPlaceWP","deathDate","deathPlace","deathPlaceWP","height","weight","positions","positionsWP","citizenship"
"Q66736752","Lucas Mensa","Lucas Mensa",NA,"24 de mayo de 1996","Burzaco","/wiki/Burzaco",NA,NA,NA,183,94,"Centre",NA,"Argentina"
"Q66980706","Ignacio Dotti","Ignacio Dotti",NA,"18 de agosto de 1994","Uruguay","/wiki/Uruguay",NA,NA,NA,195,111,"2nd Row",NA,"Uruguay"
"Q67504605","Kirill Gotovtsev","Kirill Gotovtsev",NA,"17 de julio de 1987","Rusia","/wiki/Rusia",NA,NA,NA,187,118,"Tighthead Prop",NA,"Russia"
"Q68544085","Guillermo Pujadas","Guillermo Pujadas","Guillermo León Pujadas","6 de febrero de 1997","Uruguay","/wiki/Uruguay",NA,NA,NA,180,110,"Hooker",NA,"Uruguay"
"Q68544175","Santiago Arata","Santiago Arata","Santiago Arata Perrone","2 de septiembre de 1996","Uruguay","/wiki/Uruguay",NA,NA,NA,171,70,"Scrum-Half",NA,"Uruguay"
"Q68544239","Santiago Civetta","Santiago Civetta","Santiago Civetta Ponce de León","28 de febrero de 1998","Montevideo","/wiki/Montevideo",NA,NA,NA,184,103,"Openside Flanker",NA,"Uruguay"
"Q68554997","Felipe Etcheverry","Felipe Etcheverry",NA,"23 de junio de 1996","Uruguay","/wiki/Uruguay",NA,NA,NA,178,79,"Fullback",NA,"Uruguay"
"Q68559123","Tomás Inciarte","Tomás Inciarte",NA,"22 de octubre de 1996","Uruguay","/wiki/Uruguay",NA,NA,NA,180,93,"Outside Centre",NA,"Uruguay"
"Q68701012","Ben LeSage","Ben LeSage","Benjamin Boselli LeSage","24 de noviembre de 1995","Calgary","/wiki/Calgary",NA,NA,NA,184,95,"Inside Centre",NA,"Canada"
"Q68705572","Matt Heaton","Matt Heaton",NA,"9 de febrero de 1993","Godmanchester (Quebec)","/wiki/Godmanchester_(Quebec)",NA,NA,NA,188,102,"Blindside Flanker",NA,"Canada"
"Q68705860","Conor Keys","Conor Keys",NA,"9 de julio de 1996","Stittsville,",NA,NA,NA,NA,199,113,"2nd Row",NA,"Canada"
"Q68817398","Andrew Coe","Andrew Coe",NA,"8 de abril de 1996","Elms,",NA,NA,NA,NA,188,93,"Right Winger",NA,"Canada"
"Q69749212","Agustín Della Corte","Agustín Della Corte",NA,"11 de septiembre de 1997","Paysandú","/wiki/Paysand%C3%BA",NA,NA,NA,NA,NA,"Centre",NA,NA
"Q71518579","Sam Maunder","Sam Maunder","Samuel John L. Maunder","22 de marzo de 2000","Exeter","/wiki/Exeter",NA,NA,NA,184,85,"Scrum-Half",NA,"England"
"Q71997047","Antoine Hastoy","Antoine Hastoy",NA,"4 de junio de 1997","Francia","/wiki/Francia",NA,NA,NA,180,86,"Scrum-Half",NA,"France"
"Q72043545","Ange Capuozzo","Ange Capuozzo",NA,"30 de abril de 1999","Le Pont-de-Claix","/wiki/Le_Pont-de-Claix",NA,NA,NA,177,82,"Fullback",NA,"France"
"Q73527192","Cadan Murley","Cadan Murley",NA,"31 de julio de 1999","Frimley","/wiki/Frimley",NA,NA,NA,175,96,"Inside Centre; Winger",NA,"England"
"Q74458814","Alexandre Fischer","Alexandre Fischer",NA,"19 de enero de 1998","Francia","/wiki/Francia",NA,NA,NA,188,107,"Blindside Flanker",NA,"France"
"Q74698570","Connor Garden-Bachop","Connor Garden-Bachop",NA,"19 de abril de 1999","Nueva Zelanda","/wiki/Nueva_Zelanda","17 de junio de 2024","Fendalton (",NA,188,92,"Winger; Fullback",NA,"New Zealand"
"Q75329894","Romain Buros","Romain Buros",NA,"31 de julio de 1997","Francia","/wiki/Francia",NA,NA,NA,187,97,"Fullback",NA,"France"
"Q76009855","Mateo Carreras","Mateo Carreras",NA,"17 de diciembre de 1999","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,170,82,"Winger",NA,"Argentina"
"Q76009866","Joel Sclavi","Joel Sclavi","Joel Antonio Sclavi","25 de junio de 1994","Mar del Plata","/wiki/Mar_del_Plata",NA,NA,NA,185,130,"Prop",NA,"Argentina"
"Q79338577","Maxime Lamothe","Maxime Lamothe",NA,"3 de octubre de 1998","Francia","/wiki/Francia",NA,NA,NA,183,109,"Hooker",NA,"France"
"Q79401797","Mathieu Smaïli","Mathieu Smaïli",NA,"30 de agosto de 1999","Francia","/wiki/Francia",NA,NA,NA,180,85,"Fullback",NA,"France"
"Q79404876","Thomas Lavault","Thomas Lavault",NA,"3 de mayo de 1999","Francia","/wiki/Francia",NA,NA,NA,198,105,"2nd Row",NA,"France"
"Q81099210","Freddie Steward","Freddie Steward",NA,"5 de diciembre de 2000","Dereham","/wiki/Dereham",NA,NA,NA,196,106,"Fullback",NA,"United Kingdom"
"Q81404737","Dylan Cretin","Dylan Cretin",NA,"4 de mayo de 1997","Francia","/wiki/Francia",NA,NA,NA,195,101,"Openside Flanker",NA,"France"
"Q81533888","Thierry Paiva","Thierry Paiva",NA,"19 de noviembre de 1995","Francia","/wiki/Francia",NA,NA,NA,184,115,"Loosehead Prop",NA,"France"
"Q83182936","Ethan Dumortier","Ethan Dumortier",NA,"29 de diciembre de 2000","Francia","/wiki/Francia",NA,NA,NA,191,93,"Left Winger",NA,"France"
"Q83799927","Teddy Baubigny","Teddy Baubigny",NA,"2 de septiembre de 1998","Francia","/wiki/Francia",NA,NA,NA,184,109,"Hooker",NA,"France"
"Q84088435","Ryno Pieterse","Ryno Pieterse",NA,"6 de agosto de 1998","Sudáfrica","/wiki/Sud%C3%A1frica",NA,NA,NA,196,106,"2nd Row",NA,"South Africa"
"Q84139508","Patrick Sobela","Patrick Sobela",NA,"12 de agosto de 1992","Francia","/wiki/Francia",NA,NA,NA,188,105,"Blindside Flanker",NA,"France"
"Q84178737","Gauthier Maravat","Gauthier Maravat",NA,"11 de junio de 2000","Agen","/wiki/Agen",NA,NA,NA,198,106,"2nd Row",NA,"France"
"Q84178739","Nathanaël Hulleu","Nathanaël Hulleu",NA,"16 de mayo de 2000","Francia","/wiki/Francia",NA,NA,NA,178,85,"Right Winger",NA,"France"
"Q84351592","Baptiste Delaporte","Baptiste Delaporte",NA,"27 de marzo de 1997","Francia","/wiki/Francia",NA,NA,NA,190,94,"Openside Flanker",NA,"France"
"Q85127610","Giorgi Beria","Giorgi Beria",NA,"11 de noviembre de 1999","Francia","/wiki/Francia",NA,NA,NA,175,108,"Tighthead Prop",NA,"France"
"Q85181353","Reesjan Pasitoa","Reesjan Pasitoa",NA,"3 de diciembre de 2001","Australia","/wiki/Australia",NA,NA,NA,183,98,"Fly-Half",NA,"Australia"
"Q85247954","Cheikh Tiberghien","Cheikh Tiberghien","Cheikh Saliou Tiberghien","8 de enero de 2000","Francia","/wiki/Francia",NA,NA,NA,186,96,"Left Winger",NA,"France"
"Q85291501","Tomás Albornoz","Tomás Albornoz",NA,"17 de septiembre de 1997","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,NA,NA,"Fly-Half",NA,"Argentina"
"Q85708516","Manuel Ordas","Manu Ordás","Manuel Ordás","21 de febrero de 1998","Bayona (Francia)","/wiki/Bayona_(Francia)",NA,NA,NA,187,82,"Fly-Half",NA,NA
"Q85713473","Gavin Stark","Gavin Stark",NA,"18 de diciembre de 1995","Nueva Zelanda","/wiki/Nueva_Zelanda",NA,NA,NA,184,94,"Fullback",NA,"New Zealand"
"Q85765848","Harry Viljoen","Harry Viljoen","Harry Johan Viljoen",NA,"Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,175,80,"Scrum-Half",NA,"South Africa"
"Q85768956","Ignacio Silva","Ignacio Silva","Ignacio Andres Silva Aninat","16 de febrero de 1989","Santiago","/wiki/Santiago_de_Chile",NA,NA,NA,185,98,"3rd Row",NA,"Chile"
"Q85934904","Matthias Haddad","Matthias Haddad",NA,"10 de marzo de 2001","Francia","/wiki/Francia",NA,NA,NA,192,99,"Blindside Flanker",NA,"France"
"Q86135389","Mathieu Hirigoyen","Mathieu Hirigoyen",NA,"25 de enero de 1999","Bayona","/wiki/Bayona_(Francia)",NA,NA,NA,195,95,"Blindside Flanker",NA,"France"
"Q86450391","Florent Vanverberghe","Florent Vanverberghe",NA,"22 de julio de 2000","Francia","/wiki/Francia",NA,NA,NA,190,115,"Number 8",NA,"France"
"Q86519210","Quentin Béthune","Quentin Béthune",NA,"25 de septiembre de 1995","Francia","/wiki/Francia",NA,NA,NA,187,113,"Prop",NA,"France"
"Q86721582","Juan Bautista Pedemonte","Bautista Pedemonte","Juan Bautista Pedemonte","14 de marzo de 2000","Santiago del Estero","/wiki/Provincia_de_Santiago_del_Estero",NA,NA,NA,NA,NA,"3rd Row",NA,"Argentina"
"Q86838469","Joris Segonds","Joris Segonds",NA,"6 de abril de 1997","Decazeville","/wiki/Decazeville",NA,NA,NA,180,91,"Fly-Half",NA,"France"
"Q87001944","Bastien Pourailly","Bastien Pourailly",NA,"31 de enero de 1994","Francia","/wiki/Francia",NA,NA,NA,177,85,"Left Winger",NA,"France"
"Q87195408","Nicolas Corato","Nicolas Corato",NA,"7 de octubre de 1997","Francia","/wiki/Francia",NA,NA,NA,184,123,"Tighthead Prop",NA,"France"
"Q87198554","Clovis Le Bail","Clovis Le Bail",NA,"29 de noviembre de 1995","Francia","/wiki/Francia",NA,NA,NA,173,74,"Scrum-Half",NA,"France"
"Q87308662","Lucas Dessaigne","Lucas Dessaigne",NA,"27 de febrero de 1989","Francia","/wiki/Francia",NA,NA,NA,188,102,"Openside Flanker",NA,"France"
"Q87450743","Antoine Gibert","Antoine Gibert",NA,"31 de diciembre de 1997","Francia","/wiki/Francia",NA,NA,NA,177,76,"Fly-Half",NA,"France"
"Q87758115","Matthieu Ugena","Matthieu Ugena",NA,"25 de julio de 1997","Francia","/wiki/Francia",NA,NA,NA,186,110,"Openside Flanker",NA,"France"
"Q88293834","Thibaud Lanen","Thibaud Lanen",NA,"1 de abril de 1998","Francia","/wiki/Francia",NA,NA,NA,196,106,"2nd Row",NA,"France"
"Q88525439","Mattéo Le Corvec","Mattéo Le Corvec",NA,"4 de enero de 2001","Francia","/wiki/Francia",NA,NA,NA,192,111,"2nd Row",NA,"France"
"Q88695088","Sipili Falatea","Sipili Falatea",NA,"23 de junio de 1997","Leava (",NA,NA,NA,NA,184,114,"Tighthead Prop",NA,"France"
"Q88801791","Pierre Nueno","Pierre Nueno",NA,"15 de mayo de 1996","Pau","/wiki/Pau_(Francia)",NA,NA,NA,184,90,"Centre",NA,NA
"Q88883678","Yan Lestrade","Yan Lestrade",NA,"20 de marzo de 1997","Francia","/wiki/Francia",NA,NA,NA,179,92,"Inside Centre",NA,"France"
"Q88985328","Aymeric Luc","Aymeric Luc",NA,"14 de octubre de 1997","Francia","/wiki/Francia",NA,NA,NA,180,80,"Right Winger",NA,"France"
"Q89025034","Pierre Lucas","Pierre Lucas",NA,"29 de abril de 1997","Francia","/wiki/Francia",NA,NA,NA,183,86,"Inside Centre",NA,"France"
"Q90312580","Marcos Moneta","Marcos Moneta",NA,"7 de marzo de 2000","San Andrés","/wiki/San_Andr%C3%A9s_(Buenos_Aires)",NA,NA,NA,NA,NA,"Fullback; Winger",NA,"Argentina"
"Q90434379","Théo Millet","Théo Millet",NA,"8 de julio de 1997","Francia","/wiki/Francia",NA,NA,NA,189,99,"Fullback",NA,"France"
"Q90910687","Richard Palframan","Richard Palframan",NA,"20 de diciembre de 1993","East London","/wiki/East_London",NA,NA,NA,185,120,"Tighthead Prop",NA,"South Africa"
"Q91880493","Martín Sansot","Martín Sansot",NA,"16 de mayo de 1955","San Isidro","/wiki/San_Isidro_(Buenos_Aires)",NA,NA,NA,181,70,"Fullback",NA,"Argentina"
"Q93322950","Laurent Panis","Laurent Panis",NA,"23 de abril de 1993","Francia","/wiki/Francia",NA,NA,NA,180,82,"Hooker",NA,"France"
"Q94670594","Michele Lamaro","Michele Lamaro",NA,"3 de junio de 1998","Roma","/wiki/Roma",NA,NA,NA,188,102,"3rd Row",NA,"Italy"
"Q96242117","Alejandro Scolni","Alejandro Scolni","Alejandro Alberto Scolni","14 de abril de 1962",NA,NA,NA,NA,NA,178,82,NA,NA,NA
"Q96418675","Joggie Viljoen","Joggie Viljoen","Joachim Frederick Viljoen","14 de mayo de 1945","Ciudad del Cabo","/wiki/Ciudad_del_Cabo","7 de agosto de 2023",NA,NA,174,66,"Scrum-Half",NA,"South Africa"
"Q96482625","Claude Dufau","Claude Dufau",NA,"29 de abril de 1946","Itxassou","/wiki/Itxassou","9 de junio de 2021","Dax","/wiki/Dax",NA,NA,"Centre",NA,NA
"Q96529053","Hannes Viljoen","Hannes Viljoen",NA,"21 de abril de 1943","Elliot, Eastern Cape (",NA,"13 de enero de 2021",NA,NA,NA,NA,NA,NA,NA
"Q96709686","Dylan Riley","Dylan Riley",NA,"2 de mayo de 1997","Durban","/wiki/Durban",NA,NA,NA,NA,NA,"Centre; 3rd Row",NA,NA
"Q96744857","Luke Tagi","Luke Tagi",NA,"23 de junio de 1997","República de Fiyi","/wiki/Fiyi",NA,NA,NA,187,130,"Prop",NA,"Fiji"
"Q96870822","Tiaan Tauakipulu","Tiaan Tauakipulu",NA,"5 de marzo de 2001","Auckland","/wiki/Auckland",NA,NA,NA,183,119,"Tighthead Prop",NA,"New Zealand"
"Q97062213","Peter Cronjé","Peter Cronjé","Peter Arnold Cronjé","21 de septiembre de 1949","Johannesburgo","/wiki/Johannesburgo","4 de septiembre de 2020",NA,NA,NA,NA,"Centre",NA,"South Africa"
"Q97120959","Ignacio Calles","Ignacio Calles",NA,"24 de octubre de 1995","Argentina","/wiki/Argentina",NA,NA,NA,187,116,"Loosehead Prop",NA,"Argentina"
"Q97143928","Ollie Callan","Ollie Callan","Oliver Callan","20 de julio de 2000","Londres","/wiki/Londres",NA,NA,NA,185,100,"Openside Flanker",NA,"England; Australia"
"Q97440614","Jules Soulan","Jules Soulan",NA,"16 de junio de 1994","Francia","/wiki/Francia",NA,NA,NA,181,77,"Fly-Half",NA,"France"
"Q98085649","Rory Scott","Rory Scott",NA,"15 de septiembre de 2000","Australia","/wiki/Australia",NA,NA,NA,189,100,"Number 8",NA,"Australia"
"Q98147268","Zane Nonggorr","Zane Nonggorr",NA,"30 de marzo de 2001","Australia","/wiki/Australia",NA,NA,NA,186,124,"Tighthead Prop",NA,"Australia"
"Q98233613","Mesake Doge","Mesake Doge",NA,"4 de enero de 1993","Fiyi","/wiki/Fiyi",NA,NA,NA,178,122,"Tighthead Prop",NA,"Fiji"
"Q99208658","Paul Boudehent","Paul Boudehent",NA,"21 de noviembre de 1999","Angers","/wiki/Angers",NA,NA,NA,192,99,"Openside Flanker",NA,"France"
"Q99347186","Ryan Rees","Ryan Rees",NA,"28 de agosto de 1997","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,178,78,"Fly-Half",NA,"U.S.A."
"Q100145545","Adrea Cocagi","Adrea Cocagi",NA,"1 de marzo de 1994","República de Fiyi","/wiki/Fiyi",NA,NA,NA,185,106,"Inside Centre",NA,"Fiji"
"Q100146692","Cristian Ojovan","Cristian Ojovan",NA,"4 de enero de 1997","Moldavia","/wiki/Moldavia",NA,NA,NA,183,120,"Tighthead Prop",NA,"Moldova"
"Q100745195","Yannick Youyoutte","Yannick Youyoutte",NA,"30 de agosto de 1999","Francia","/wiki/Francia",NA,NA,NA,197,120,"2nd Row",NA,"France"
"Q100998869","Enzo Hervé","Enzo Hervé",NA,"13 de octubre de 1998","Francia","/wiki/Francia",NA,NA,NA,176,94,"Fly-Half",NA,"France"
"Q101079491","Dimitri Delibes","Dimitri Delibes",NA,"17 de marzo de 1999","Francia","/wiki/Francia",NA,NA,NA,190,94,"Inside Centre",NA,"France"
"Q101202447","Iñaki Mateu","Iñaki Mateu","Iñaki Martin Spuches Mateu","17 de marzo de 1997","Tucumán","/wiki/Provincia_de_Tucum%C3%A1n",NA,NA,NA,177,80,"Centre",NA,NA
"Q101515848","Lucio Cinti","Lucio Cinti","Lucio Constantino Cinti Luna","23 de febrero de 2000","La Plata","/wiki/La_Plata",NA,NA,NA,190,NA,"Fullback; Centre",NA,"Argentina"
"Q102011629","Kitione Kamikamica","Kitione Kamikamica",NA,"27 de abril de 1996","República de Fiyi","/wiki/Fiyi",NA,NA,NA,188,110,"Blindside Flanker",NA,"Fiji"
"Q102129066","Yoram Moefana","Yoram Moefana","Yoram Falatea Moefana","18 de julio de 2000","Francia","/wiki/Francia",NA,NA,NA,182,97,"Outside Centre",NA,"France"
"Q102346594","Thomas Acquier","Thomas Acquier",NA,"21 de noviembre de 1989","Francia","/wiki/Francia",NA,NA,NA,181,109,"Hooker",NA,"France"
"Q103714092","Kerman Aurrekoetxea","Kerman Aurrekoetxea","Kerman Aurrekoetxea Alegría","4 de mayo de 2000","Guecho","/wiki/Guecho",NA,NA,NA,178,77,"Scrum-Half",NA,NA
"Q103791735","Martín Alonso Muñoz","Martín Alonso","Martín Alonso Muñoz","2 de diciembre de 1999","Valladolid","/wiki/Valladolid",NA,NA,NA,185,75,"3rd Row",NA,NA
"Q103829931","Joshua Brennan","Joshua Brennan",NA,"28 de noviembre de 2001","Francia","/wiki/Francia",NA,NA,NA,199,114,"2nd Row",NA,"France"
"Q103832789","Louis Foursans-Bourdette","Louis Foursans-Bourdette",NA,"29 de enero de 2002","Francia","/wiki/Francia",NA,NA,NA,170,80,"Fly-Half",NA,"France"
"Q103843176","Ximun Bessonart","Ximun Bessonart",NA,"15 de febrero de 1997","Bayona","/wiki/Bayona_(Francia)",NA,NA,NA,181,119,"Prop",NA,NA
"Q103940219","Davit Niniashvili","Davit Niniashvili",NA,"14 de julio de 2002","Georgia","/wiki/Georgia",NA,NA,NA,186,89,"Fullback",NA,"Georgia"
"Q104007557","Nolann Le Garrec","Nolann Le Garrec",NA,"14 de mayo de 2002","Francia","/wiki/Francia",NA,NA,NA,175,75,"Scrum-Half",NA,"France"
"Q104530567","Paul Abadie","Paul Abadie",NA,"28 de julio de 1994","Francia","/wiki/Francia",NA,NA,NA,176,88,"Scrum-Half",NA,"France"
"Q104632421","Ben Stevenson","Ben Stevenson",NA,"19 de julio de 1998","Durham","/wiki/Durham",NA,NA,NA,189,90,"Inside Centre",NA,"England"
"Q104766301","Luke Northmore","Luke Northmore",NA,"16 de marzo de 1997","Plymouth","/wiki/Plymouth",NA,NA,NA,188,99,"Inside Centre",NA,"England"
"Q104821864","Vicente del Hoyo","Vicente del Hoyo","Vicente del Hoyo Portoles","15 de febrero de 1996","Valencia","/wiki/Valencia",NA,NA,NA,180,105,"Hooker",NA,NA
"Q104821998","Max Spring","Max Spring",NA,"15 de marzo de 2001","Francia","/wiki/Francia",NA,NA,NA,173,75,"Fullback",NA,"France"
"Q104834350","Thomas Gallo","Thomas Gallo",NA,"30 de abril de 1999","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,176,107,"Prop",NA,"Argentina"
"Q105079065","Jake Woolmore","Jake Woolmore",NA,"7 de diciembre de 1990","Hammersmith","/wiki/Hammersmith",NA,NA,NA,184,124,"Loosehead Prop",NA,"England"
"Q105121847","Reegan O'Gorman","Reegan O'Gorman",NA,"7 de mayo de 1996","Canadá","/wiki/Canad%C3%A1",NA,NA,NA,198,100,"2nd Row",NA,"Canada"
"Q105230058","Felipe Aliaga","Felipe Aliaga","Felipe Aliaga Bonnet","14 de septiembre de 1999","Uruguay","/wiki/Uruguay",NA,NA,NA,194,114,"2nd Row",NA,"Uruguay"
"Q105230088","Mateo Perillo","Mateo Perillo","Mateo Francisco Perillo","11 de noviembre de 2000","Uruguay","/wiki/Uruguay",NA,NA,NA,183,120,"Loosehead Prop",NA,"Uruguay"
"Q105364618","Julien Tisseron","Julien Tisseron",NA,"12 de agosto de 1995","Francia","/wiki/Francia",NA,NA,NA,183,86,"Fullback",NA,"France"
"Q105394257","Fernando López","Fernando  López","Fernando Martín López Pérez","14 de marzo de 1986","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,112,"Prop",NA,NA
"Q105503244","Tim Anstee","Tim Anstee","Timothy Anstee","19 de mayo de 1997","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,191,98,"Blindside Flanker",NA,"Australia"
"Q105592736","Jeremy Williams","Jeremy Williams",NA,"2 de diciembre de 2000","Australia","/wiki/Australia",NA,NA,NA,195,111,"2nd Row",NA,"Australia"
"Q105756359","Thibault Berthaud","Thibault Berthaud",NA,"12 de abril de 1997","Francia","/wiki/Francia",NA,NA,NA,179,119,"Loosehead Prop",NA,"France"
"Q105807479","Matthias Halagahu","Matthias Halagahu",NA,"15 de agosto de 2001","Francia","/wiki/Francia",NA,NA,NA,194,113,"2nd Row",NA,"France"
"Q105822596","Paul Graou","Paul Graou",NA,"25 de julio de 1997","Francia","/wiki/Francia",NA,NA,NA,177,90,"Scrum-Half",NA,"France"
"Q105882318","Matteo Rodor","Matteo Rodor",NA,"4 de julio de 1999","Francia","/wiki/Francia",NA,NA,NA,170,72,"Scrum-Half",NA,"France"
"Q105906301","Rémi Picquette","Rémi Picquette",NA,"23 de febrero de 1995","Francia","/wiki/Francia",NA,NA,NA,200,117,"2nd Row",NA,"France"
"Q105964898","Daniel Bibi Biziwu","Daniel Bibi Biziwu",NA,"29 de agosto de 2001","Francia","/wiki/Francia",NA,NA,NA,183,112,"Loosehead Prop",NA,"France"
"Q105968748","Manuel Mora","Manu Mora","Manuel Mora Ruiz","8 de marzo de 1985","Santander","/wiki/Santander_(Espa%C3%B1a)",NA,NA,NA,188,106,"2nd Row",NA,NA
"Q106014019","Bittor Aboitiz","Bittor Aboitiz","Bittor Aboitiz Jauregi","5 de octubre de 1988","Bilbao","/wiki/Bilbao",NA,NA,NA,180,110,"Prop",NA,NA
"Q106175986","Sam Dugdale","Sam Dugdale","Samuel Nathan F. Dugdale","30 de septiembre de 1999","Lancaster","/wiki/Lancaster_(Lancashire)",NA,NA,NA,185,103,"Number 8",NA,"England"
"Q106417896","Iñaki Ayarza","Iñaki Ayarza","Iñaki Ayarza Saporta","7 de septiembre de 1999","Santiago","/wiki/Santiago_de_Chile",NA,NA,NA,186,102,"Fullback",NA,"Chile"
"Q106612925","Tom Lambert","Tom Lambert","Thomas Lambert","20 de noviembre de 2000","Australia","/wiki/Australia",NA,NA,NA,187,115,"Loosehead Prop",NA,"Australia"
"Q106615147","Léo Barré","Léo Barré",NA,"20 de agosto de 2002","Le Chesnay","/wiki/Le_Chesnay",NA,NA,NA,189,89,"Fullback",NA,"France"
"Q106673823","Luke Reimer","Luke Reimer",NA,"27 de mayo de 2000","Australia","/wiki/Australia",NA,NA,NA,187,102,"Blindside Flanker",NA,"Australia"
"Q106715903","Eric Tweedale","Eric Tweedale",NA,"5 de mayo de 1921","Rochdale","/wiki/Rochdale","17 de octubre de 2023","Australia","/wiki/Australia",NA,NA,"Prop",NA,"England"
"Q106840316","Tom Hooper","Tom Hooper","Thomas Hooper","29 de enero de 2001","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,199,122,"2nd Row",NA,"Australia"
"Q107056887","José Luis González","José Luis González",NA,"11 de septiembre de 1997","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,NA,NA,"Hooker",NA,"Argentina"
"Q107099459","Mac Grealy","Mac Grealy","Maconal Grealy","6 de marzo de 2002","Toowoomba","/wiki/Toowoomba",NA,NA,NA,180,86,"Fullback",NA,"Australia"
"Q107204326","Ilikena Vudogo","Ilikena Vudogo",NA,"3 de noviembre de 1998",NA,NA,NA,NA,NA,180,100,"Centre; Winger",NA,NA
"Q107325970","Killian Tixeront","Killian Tixeront",NA,"22 de enero de 2002","Francia","/wiki/Francia",NA,NA,NA,196,107,"Number 8",NA,"France"
"Q107387961","Orlando Bailey","Orlando Bailey","Orlando Thomas R. Bailey","30 de septiembre de 2001","Dorchester","/wiki/Dorchester_(Dorset)",NA,NA,NA,179,85,"Fly-Half",NA,"England"
"Q107387977","Jack Kenningham","Jack Kenningham",NA,"19 de noviembre de 1999","Kingston upon Thames","/wiki/Kingston_upon_Thames",NA,NA,NA,191,95,"Openside Flanker",NA,"England"
"Q107411011","Juan Martín González","Juan González","Juan Martín González Samso","14 de noviembre de 2000","Mendoza","/wiki/Mendoza_(Argentina)",NA,NA,NA,191,101,"Number 8",NA,"Argentina"
"Q107570768","Matt Harmon","Matt Harmon","Matthew Harmon","4 de diciembre de 1995","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,179,118,"Loosehead Prop",NA,"U.S.A."
"Q107605370","Sacha Feinberg-Mngomezulu","Sacha Feinberg Mngomezulu",NA,"22 de febrero de 2002","Ciudad del Cabo","/wiki/Ciudad_del_Cabo",NA,NA,NA,NA,NA,"Fly-Half",NA,"South Africa"
"Q107658966","Matías Osadczuk","Matías Osadczuk",NA,"22 de abril de 1997","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,191,NA,"Centre",NA,"Argentina"
"Q107658985","Rodrigo Isgro","Rodrigo Isgró","Rodrigo Antonio Isgró","24 de marzo de 1999","Mendoza","/wiki/Mendoza_(Argentina)",NA,NA,NA,185,NA,NA,NA,"Argentina"
"Q107660138","Santiago Mare","Santiago Mare",NA,"21 de octubre de 1996","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,184,NA,"Scrum-Half",NA,"Argentina"
"Q107676791","Luciano González","Luciano González Rizzoni","Luciano Daniel González Rizzoni","10 de abril de 1997","La Rioja","/wiki/La_Rioja_(Argentina)",NA,NA,NA,185,NA,"Winger",NA,"Argentina"
"Q107741317","Rémi Sénéca","Rémi Sénéca",NA,"16 de enero de 1995","Francia","/wiki/Francia",NA,NA,NA,185,114,"Loosehead Prop",NA,"France"
"Q108278312","George Robinson","George Robinson",NA,"12 de septiembre de 1997","Nottingham","/wiki/Nottingham",NA,NA,NA,NA,NA,NA,NA,NA
"Q108428588","Mason Flesch","Mason Flesch",NA,"18 de noviembre de 1999","Cobourg","/wiki/Cobourg",NA,NA,NA,196,109,"Blindside Flanker",NA,"Canada"
"Q108532988","Mike Dabulas","Mike Dabulas","Michael Dabulas","13 de diciembre de 1996","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,180,89,"Fly-Half",NA,"U.S.A."
"Q108687736","Joaquín Oviedo","Joaquín Oviedo","Joaquín Emanuel Oviedo","17 de julio de 2001","Córdoba","/wiki/C%C3%B3rdoba_(Argentina)",NA,NA,NA,190,113,"3rd Row",NA,"Argentina"
"Q108730420","Gonzalo García","Gonzalo García","Gonzalo Jesús García","5 de marzo de 1999","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,NA,NA,"Scrum-Half",NA,"Argentina"
"Q108741957","Louis Bruinsma","Louis Bruinsma",NA,"15 de julio de 2000","España","/wiki/Espa%C3%B1a",NA,NA,NA,193,107,"2nd Row",NA,"Netherlands; Spain"
"Q108818556","Theo McFarland","Theo McFarland","Theodore Lorenzo McFarland","16 de octubre de 1995","Apia","/wiki/Apia",NA,NA,NA,199,112,"2nd Row",NA,"Samoa"
"Q109044983","Michael Hogg","Michael Hogg","Michael Sequoia Hogg","10 de julio de 1994","Bristol","/wiki/Bristol",NA,NA,NA,183,108,"3rd Row",NA,NA
"Q109672958","Ratu Peni Matawalu","Peni Matawalu","Ratu Peni Matawalu","8 de julio de 1997","Ra","/wiki/Provincia_de_Ra",NA,NA,NA,175,78,"Scrum-Half",NA,"Fiji"
"Q109923913","Jordan Sepho","Jordan Sepho",NA,"8 de diciembre de 1998","Pontoise","/wiki/Pontoise",NA,NA,NA,NA,NA,"Prop",NA,NA
