"origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q23762736","Torquil Mathewson","Torquil Mathewson","Torquil_Mathewson","senior_club","1995-1995","glasgow district","Glasgow_District_(rugby_union)",1,0,"1995","1995"
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","amateur","NA-NA","waterloo","Waterloo_F.C.",0,0,NA,NA
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","amateur","NA-NA","currie","Currie_RFC",0,0,NA,NA
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","senior_club","1995-1996","leicester tigers","Leicester_Tigers",10,10,"1995","1996"
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","senior_club","1996-1997","nottingham rugby","Nottingham_R.F.C.",0,0,"1996","1997"
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","senior_club","1997-1998","edinburgh rugby","Edinburgh_Rugby",0,0,"1997","1998"
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","senior_club","1998-1998","glasgow warriors","Glasgow_Warriors",0,0,"1998","1998"
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","senior_club","1998-2000","exeter chiefs","Exeter_Chiefs",0,0,"1998","2000"
"Q23762772","Murray Craig","Murray Craig","Murray_Craig","international","NA-NA","scotland 'a'","Scotland_A_national_rugby_union_team",0,0,NA,NA
"Q23762813","Rory Coupar","Rory Coupar","Rory_Couper","amateur","NA-NA","boroughmuir","Boroughmuir_RFC",0,0,NA,NA
"Q23762813","Rory Coupar","Rory Coupar","Rory_Couper","senior_club","1998-2004","glasgow warriors","Glasgow_Warriors",0,0,"1998","2004"
"Q23762813","Rory Coupar","Rory Coupar","Rory_Couper","senior_club","2004-2004","edinburgh","Edinburgh_Rugby",1,0,"2004","2004"
"Q23762813","Rory Coupar","Rory Coupar","Rory_Couper","international","2006-2008","scotland club xv","Scotland_Club_XV",0,0,"2006","2008"
"Q23762825","Gavin Blackburn","Gavin Blackburn","Gavin_Blackburn","amateur","1999-1999","glasgow hawks","Glasgow_Hawks_RFC",0,0,"1999","1999"
"Q23762825","Gavin Blackburn","Gavin Blackburn","Gavin_Blackburn","amateur","1999-2001","glasgow southern","Glasgow_Southern_RFC",0,0,"1999","2001"
"Q23762825","Gavin Blackburn","Gavin Blackburn","Gavin_Blackburn","amateur","2001-2001","stirling county","Stirling_County_RFC",0,0,"2001","2001"
"Q23762825","Gavin Blackburn","Gavin Blackburn","Gavin_Blackburn","senior_club","1999-2000","glasgow warriors","Glasgow_Warriors",0,0,"1999","2000"
"Q23762825","Gavin Blackburn","Gavin Blackburn","Gavin_Blackburn","international","NA-NA","scotland u21","Scotland_national_under-21_rugby_union_team",0,0,NA,NA
"Q23765759","Chance Peni","Chance Peni","Chance_Peni","senior_club","2017-2017","perth spirit","Perth_Spirit",5,20,"2017","2017"
"Q23765759","Chance Peni","Chance Peni","Chance_Peni","senior_club","2018-2018","canberra vikings","Canberra_Vikings",3,0,"2018","2018"
"Q23765759","Chance Peni","Chance Peni","Chance_Peni","senior_club","2019-2023","hino red dolphins","Hino_Red_Dolphins",6,5,"2019","2023"
"Q23765759","Chance Peni","Chance Peni","Chance_Peni","senior_club","2023-","toyota shuttles","Toyota_Industries_Shuttles_Aichi",0,0,"2023",NA
"Q23765759","Chance Peni","Chance Peni","Chance_Peni","senior_club","2017-2017","force","Western_Force",7,20,"2017","2017"
"Q23765759","Chance Peni","Chance Peni","Chance_Peni","senior_club","2018-2019","brumbies","ACT_Brumbies",10,25,"2018","2019"
"Q2376911","Tom Clapp","Tom Clapp","Tom_Clapp","amateur","1883-1888","newport rfc","Newport_RFC",0,0,"1883","1888"
"Q2376911","Tom Clapp","Tom Clapp","Tom_Clapp","international","1882-1888","wales","Wales_national_rugby_union_team",14,2,"1882","1888"
"Q23769882","Daniel Sancery","Daniel Sancery","Daniel_Sancery","senior_club","2022-","sc graulhet","Sporting_Club_Graulhetois",4,0,"2022",NA
"Q23769882","Daniel Sancery","Daniel Sancery","Daniel_Sancery","senior_club","2020-2022","corinthians/cobras","Cobras_Brasil_XV",10,7,"2020","2022"
"Q23769882","Daniel Sancery","Daniel Sancery","Daniel_Sancery","senior_club","2019-2020","monaco rugby",NA,2,0,"2019","2020"
"Q23769882","Daniel Sancery","Daniel Sancery","Daniel_Sancery","senior_club","2014-2016","sc albi","SC_Albi",0,0,"2014","2016"
"Q23769882","Daniel Sancery","Daniel Sancery","Daniel_Sancery","international","2016-2016","brazil sevens","Brazil_national_rugby_sevens_team",18,27,"2016","2016"
"Q23769882","Daniel Sancery","Daniel Sancery","Daniel_Sancery","international","2016-","brazil","Brazil_national_rugby_sevens_team",27,45,"2016",NA
"Q23769887","Ross Molony","Ross Molony","Ross_Molony","senior_club","2015-2024","leinster","Leinster_Rugby",179,25,"2015","2024"
"Q23769887","Ross Molony","Ross Molony","Ross_Molony","senior_club","2024-","bath","Bath_Rugby",15,5,"2024",NA
"Q23769887","Ross Molony","Ross Molony","Ross_Molony","international","2014-2014","ireland u20","Ireland_national_under-20_rugby_union_team",10,0,"2014","2014"
"Q23769887","Ross Molony","Ross Molony","Ross_Molony","international","2022-2022","ireland wolfhounds","Ireland_Wolfhounds",1,0,"2022","2022"
"Q23769925","Ricky Riccitelli","Ricky Riccitelli","Ricky_Riccitelli","senior_club","2015-2016","hawke's bay","Hawke%27s_Bay_Rugby_Union",18,0,"2015","2016"
"Q23769925","Ricky Riccitelli","Ricky Riccitelli","Ricky_Riccitelli","senior_club","2016-2021","hurricanes","Hurricanes_(rugby_union)",71,25,"2016","2021"
"Q23769925","Ricky Riccitelli","Ricky Riccitelli","Ricky_Riccitelli","senior_club","2017-","taranaki","Taranaki_Rugby_Football_Union",81,105,"2017",NA
"Q23769925","Ricky Riccitelli","Ricky Riccitelli","Ricky_Riccitelli","senior_club","2022-","blues","Blues_(Super_Rugby)",38,70,"2022",NA
"Q23769925","Ricky Riccitelli","Ricky Riccitelli","Ricky_Riccitelli","international","2015-2015","new zealand u20","New_Zealand_national_under-20_rugby_union_team",7,0,"2015","2015"
"Q23769925","Ricky Riccitelli","Ricky Riccitelli","Ricky_Riccitelli","international","2018-2018","world xv","World_XV",1,0,"2018","2018"
"Q107295907","Jaco Bezuidenhout","Jaco Bezuidenhout","Jaco_Bezuidenhout","senior_club","2018-2018","blue bulls xv","Blue_Bulls",1,5,"2018","2018"
"Q107295907","Jaco Bezuidenhout","Jaco Bezuidenhout","Jaco_Bezuidenhout","senior_club","2021-2021","blue bulls","Blue_Bulls",1,0,"2021","2021"
"Q107295907","Jaco Bezuidenhout","Jaco Bezuidenhout","Jaco_Bezuidenhout","senior_club","2022-","houston sabercats","Houston_SaberCats",0,0,"2022",NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","amateur","NA-NA","bathurst bulldogs rugby",NA,0,0,NA,NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","amateur","NA-NA","penrith emus rugby","Penrith_Emus_Rugby",0,0,NA,NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","amateur","NA-NA","blaydon rfc","Blaydon_RFC",0,0,NA,NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","amateur","NA-NA","darlington mowden park","Darlington_Mowden_Park_R.F.C.",0,0,NA,NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","amateur","NA-NA","souths rugby","Souths_Rugby",0,0,NA,NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","amateur","NA-NA","uq gatton black pigs",NA,0,0,NA,NA
"Q23769938","Tom McLaren","Tom McLaren","Tom_McLaren","senior_club","2001-2002","glasgow warriors","Glasgow_Warriors",0,0,"2001","2002"
"Q23769963","Richard Maxton","Richard Maxton","Richard_Maxton","amateur","NA-NA","stewart's melville","Stewart%27s_Melville_RFC",0,0,NA,NA
"Q23769963","Richard Maxton","Richard Maxton","Richard_Maxton","amateur","NA-NA","glasgow hawks","Glasgow_Hawks_RFC",0,0,NA,NA
"Q23769963","Richard Maxton","Richard Maxton","Richard_Maxton","amateur","NA-NA","hamilton rfc","Hamilton_RFC",0,0,NA,NA
"Q23769963","Richard Maxton","Richard Maxton","Richard_Maxton","senior_club","2001-2002","glasgow warriors","Glasgow_Warriors",2,0,"2001","2002"
"Q23769963","Richard Maxton","Richard Maxton","Richard_Maxton","international","2006-2006","scotland club xv","Scotland_Club_XV",0,0,"2006","2006"
"Q23770381","Luke Garrett","Luke Garrett","Luke_Garrett","senior_club","2012-","cross keys","Cross_Keys_RFC",67,6,"2012",NA
"Q23770381","Luke Garrett","Luke Garrett","Luke_Garrett","senior_club","2015-","dragons","Dragons_RFC",17,0,"2015",NA
"Q23770381","Luke Garrett","Luke Garrett","Luke_Garrett","senior_club","2016-2016","→scarlets",NA,8,0,"2016","2016"
"Q23770381","Luke Garrett","Luke Garrett","Luke_Garrett","international","2014-2015","wales u20","Wales_national_under-20_rugby_union_team",16,0,"2014","2015"
"Q23770381","Luke Garrett","Luke Garrett","Luke_Garrett","senior_club","2016-2016","→scarlets","Scarlets",8,0,"2016","2016"
"Q23770539","Sion Bennett","Sion Bennett","Sion_Bennett","senior_club","2011-2015","carmarthen quins","Carmarthen_Quins_RFC",42,25,"2011","2015"
"Q23770539","Sion Bennett","Sion Bennett","Sion_Bennett","senior_club","2013-2015","scarlets","Scarlets",2,0,"2013","2015"
"Q23770539","Sion Bennett","Sion Bennett","Sion_Bennett","senior_club","2015-2019","cardiff rugby","Cardiff_Rugby",18,15,"2015","2019"
"Q23770539","Sion Bennett","Sion Bennett","Sion_Bennett","senior_club","2020-","valley rfc","Valley_RFC",28,15,"2020",NA
"Q23770539","Sion Bennett","Sion Bennett","Sion_Bennett","international","2013-2013","wales u20","Wales_national_under-20_rugby_union_team",8,10,"2013","2013"
"Q23771164","Revaz Jinchvelashvili","Revaz Jinchvelashvili","Revaz_Jinchvelashvili","senior_club","2015-","aia kutaisi","RC_Aia_Kutaisi",9,41,"2015",NA
"Q23771164","Revaz Jinchvelashvili","Revaz Jinchvelashvili","Revaz_Jinchvelashvili","international","2015-2015","georgia u20","Georgia_national_under-20_rugby_union_team",3,0,"2015","2015"
"Q23771164","Revaz Jinchvelashvili","Revaz Jinchvelashvili","Revaz_Jinchvelashvili","international","2016-","georgia","Georgia_(country)",8,0,"2016",NA
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","amateur","NA-NA","ballynahinch","Ballynahinch_RFC",0,0,NA,NA
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","senior_club","2013-2014","ealing trailfinders","Ealing_Trailfinders_Rugby_Club",23,0,"2013","2014"
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","senior_club","2014-2016","nottingham","Nottingham_R.F.C.",43,10,"2014","2016"
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","senior_club","2016-2019","connacht","Connacht_Rugby",54,5,"2016","2019"
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","senior_club","2019-2021","worcester warriors","Worcester_Warriors",15,0,"2019","2021"
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","senior_club","2021-2021","perpignan","USA_Perpignan",0,0,"2021","2021"
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","senior_club","2021-","northampton saints","Northampton_Saints",0,0,"2021",NA
"Q23771296","Conor Carey","Conor Carey","Conor_Carey","international","2011-2011","ireland u20","Ireland_national_under-20_rugby_union_team",6,0,"2011","2011"
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","amateur","2011-2015","manly","Manly_RUFC",21,169,"2011","2015"
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","senior_club","2015-2015","north harbour rays","Sydney_(NRC_team)",7,19,"2015","2015"
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","senior_club","2016-2023","melbourne rebels","Melbourne_Rebels",100,573,"2016","2023"
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","senior_club","2023-","bayonne","Aviron_Bayonnais",7,10,"2023",NA
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","international","2012-2012","australian schoolboys","Australian_Schoolboys_rugby_union_team",2,7,"2012","2012"
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","international","2013-2013","australia u20","Australia_national_under-20_rugby_union_team",3,14,"2013","2013"
"Q23771546","Reece Hodge","Reece Hodge","Reece_Hodge","international","2016-2023","australia","Australia_national_rugby_union_team",63,168,"2016","2023"
"Q23771627","Yoshizumi Takeda","Yoshizumi Takeda","Yoshizumi_Takeda","senior_club","2014-2020","toyota verblitz","Toyota_Verblitz",30,20,"2014","2020"
"Q23771627","Yoshizumi Takeda","Yoshizumi Takeda","Yoshizumi_Takeda","senior_club","2016-2016","→free state cheetahs",NA,0,0,"2016","2016"
"Q23771627","Yoshizumi Takeda","Yoshizumi Takeda","Yoshizumi_Takeda","senior_club","2020-2020","sunwolves","Sunwolves",2,0,"2020","2020"
"Q23771627","Yoshizumi Takeda","Yoshizumi Takeda","Yoshizumi_Takeda","senior_club","2021-","kintetsu liners","Hanazono_Kintetsu_Liners",0,0,"2021",NA
"Q23771627","Yoshizumi Takeda","Yoshizumi Takeda","Yoshizumi_Takeda","senior_club","2016-2016","→free state cheetahs","Free_State_Cheetahs",0,0,"2016","2016"
"Q23771637","Lekso Kaulashvili","Lekso Kaulashvili","Lekso_Kaulashvili","senior_club","2013-2018","la rochelle",NA,80,20,"2013","2018"
"Q23771637","Lekso Kaulashvili","Lekso Kaulashvili","Lekso_Kaulashvili","senior_club","2018-","bordeaux bègles",NA,91,15,"2018",NA
"Q23771637","Lekso Kaulashvili","Lekso Kaulashvili","Lekso_Kaulashvili","international","2020-","georgia",NA,4,0,"2020",NA
"Q23771831","Ahmad Harajly","Ahmad Harajly","Ahmad_Harajly","amateur","2012-","detroit tradesmen","Detroit_Tradesmen",0,0,"2012",NA
"Q23771831","Ahmad Harajly","Ahmad Harajly","Ahmad_Harajly","senior_club","2016-2017","ohio aviators","Ohio_Aviators_(rugby_union)",11,10,"2016","2017"
"Q23771831","Ahmad Harajly","Ahmad Harajly","Ahmad_Harajly","senior_club","2018-2020","new england free jacks","New_England_Free_Jacks",5,5,"2018","2020"
"Q23771831","Ahmad Harajly","Ahmad Harajly","Ahmad_Harajly","international","2016-2016","usa selects","USA_Falcons_XV",3,5,"2016","2016"
"Q107295914","Mhleli Dlamini","Mhleli Dlamini","Mhleli_Dlamini","senior_club","2018-2018","griffons","Griffons_(rugby_union)",1,0,"2018","2018"
"Q107295914","Mhleli Dlamini","Mhleli Dlamini","Mhleli_Dlamini","senior_club","2021-2022","bulls","Bulls_(rugby_union)",0,0,"2021","2022"
"Q107295914","Mhleli Dlamini","Mhleli Dlamini","Mhleli_Dlamini","senior_club","2021-2022","blue bulls","Blue_Bulls",2,0,"2021","2022"
"Q23772083","Darren O'Shea","Darren O'Shea","Darren_O%27Shea","amateur","2000-2014","crosshaven","Crosshaven",0,0,"2000","2014"
"Q23772083","Darren O'Shea","Darren O'Shea","Darren_O%27Shea","amateur","2016-2020","dolphin","Dolphin_RFC",0,0,"2016","2020"
"Q23772083","Darren O'Shea","Darren O'Shea","Darren_O%27Shea","senior_club","2014-2016","worcester","Worcester_Warriors",27,15,"2014","2016"
"Q23772083","Darren O'Shea","Darren O'Shea","Darren_O%27Shea","senior_club","2016-2020","munster","Munster_Rugby",44,10,"2016","2020"
"Q23772083","Darren O'Shea","Darren O'Shea","Darren_O%27Shea","senior_club","2020-","vannes","Rugby_Club_Vannes",28,0,"2020",NA
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2014-2015","lyons piacenza","Rugby_Lyons_Piacenza",0,0,"2014","2015"
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2015-2016","petrarca padova","Petrarca_Rugby",0,0,"2015","2016"
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2019-2019","austin elite","Austin_Gilgronis",0,0,"2019","2019"
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2020-2020","old glory dc","Old_Glory_DC",0,0,"2020","2020"
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2021-2021","san diego legion","San_Diego_Legion",0,0,"2021","2021"
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2022-2022","seattle seawolves","Seattle_Seawolves",0,0,"2022","2022"
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","senior_club","2023-","toronto arrows","Toronto_Arrows",0,0,"2023",NA
"Q23772154","Travis Larsen","Travis Larsen","Travis_Larsen","international","2023-","canada","Canada_national_rugby_union_team",2,0,"2023",NA
"Q2377378","Courtney Lawes","Courtney Lawes","Courtney_Lawes","senior_club","2007-2024","northampton saints","Northampton_Saints",261,35,"2007","2024"
"Q2377378","Courtney Lawes","Courtney Lawes","Courtney_Lawes","senior_club","2024-","brive","CA_Brive",1,0,"2024",NA
"Q2377378","Courtney Lawes","Courtney Lawes","Courtney_Lawes","international","2008-2009","england u20","England_national_under-20_rugby_union_team",7,5,"2008","2009"
"Q2377378","Courtney Lawes","Courtney Lawes","Courtney_Lawes","international","2009-2023","england","England_national_under-20_rugby_union_team",105,10,"2009","2023"
"Q2377378","Courtney Lawes","Courtney Lawes","Courtney_Lawes","international","2017-2021","british & irish lions","British_%26_Irish_Lions",5,0,"2017","2021"
"Q2377378","Courtney Lawes","Courtney Lawes","Courtney_Lawes","senior_club","2024-","brive","CA_Brive",19,5,"2024",NA
"Q23799336","Martin Iosefo","Martin Iosefo","Martin_Iosefo","amateur","2015-2015","denver",NA,0,0,"2015","2015"
"Q23799336","Martin Iosefo","Martin Iosefo","Martin_Iosefo","senior_club","2022-2022","seattle seawolves","Seattle_Seawolves",8,5,"2022","2022"
"Q23799336","Martin Iosefo","Martin Iosefo","Martin_Iosefo","international","2016-2019","united states","United_States_men%27s_national_rugby_union_team",9,10,"2016","2019"
"Q23799455","Abraham Papalii","Abraham Papalii","Abraham_Papali%27i","amateur","2019-2019","waitakere",NA,0,0,"2019","2019"
"Q23799455","Abraham Papalii","Abraham Papalii","Abraham_Papali%27i","amateur","2019-2019","greerton marist",NA,0,0,"2019","2019"
"Q23799455","Abraham Papalii","Abraham Papalii","Abraham_Papali%27i","senior_club","2022-","castres",NA,2,0,"2022",NA
"Q23799455","Abraham Papalii","Abraham Papalii","Abraham_Papali%27i","senior_club","2020-2022",NA,"Auckland",26,25,"2020","2022"
"Q23799455","Abraham Papalii","Abraham Papalii","Abraham_Papali%27i","senior_club","2019-2019","bay of plenty","Bay_of_Plenty_(National_Provincial_Championship)",5,5,"2019","2019"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2016-2017","eastern province kings","Eastern_Province_Elephants",15,5,"2016","2017"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2016-2016","southern kings","Southern_Kings",2,0,"2016","2016"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2017-2018","griquas","Griquas_(rugby_union)",21,0,"2017","2018"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2018-2020","cheetahs","Cheetahs_(rugby_union)",25,15,"2018","2020"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2019-2019","free state cheetahs","Free_State_Cheetahs",8,0,"2019","2019"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2020-2022","bulls","Bulls_(rugby_union)",6,0,"2020","2022"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2020-2022","blue bulls","Blue_Bulls",7,0,"2020","2022"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2022-2024","glasgow warriors","Glasgow_Warriors",23,5,"2022","2024"
"Q23799810","Sintu Manjezi","Sintu Manjezi","Sintu_Manjezi","senior_club","2024-","bulls","Bulls_(rugby_union)",0,0,"2024",NA
"Q107295918","Niel Otto","Niel Otto","Niel_Otto","senior_club","2018-2018","sharks xv","Sharks_(Currie_Cup)",8,0,"2018","2018"
"Q107295918","Niel Otto","Niel Otto","Niel_Otto","senior_club","2021-2021","western province","Western_Province_(rugby_union)",1,0,"2021","2021"
"Q107295918","Niel Otto","Niel Otto","Niel_Otto","senior_club","2021-2021","→pumas","Pumas_(Currie_Cup)",3,0,"2021","2021"
"Q107295918","Niel Otto","Niel Otto","Niel_Otto","senior_club","2022-","griquas","Griquas_(rugby_union)",13,0,"2022",NA
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","amateur","2016-2016","nmmu madibaz","Nelson_Mandela_University",4,7,"2016","2016"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","senior_club","2016-2016","eastern province kings","Eastern_Province_Elephants",3,0,"2016","2016"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","senior_club","2017-2021","cheetahs","Cheetahs_(rugby_union)",48,45,"2017","2021"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","senior_club","2017-2017","free state xv","Free_State_Cheetahs",7,5,"2017","2017"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","senior_club","2017-2021","free state cheetahs","Free_State_Cheetahs",23,20,"2017","2021"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","senior_club","2021-2024","stormers","Stormers",28,35,"2021","2024"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","senior_club","2022-2024","western province","Western_Province_(rugby_union)",4,0,"2022","2024"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","international","2014-2014","south africa schools","South_Africa_national_under-18_rugby_union_team",1,0,"2014","2014"
"Q23799837","Junior Pokomela","Junior Pokomela","Junior_Pokomela","international","2016-2016","south africa under-20","South_Africa_national_under-20_rugby_union_team",5,0,"2016","2016"
"Q23799846","Giorgi Javakhia","Giorgi Javakhia","Giorgi_Javakhia","senior_club","2016-2018","lyon ou","Lyon_OU_Rugby",4,0,"2016","2018"
"Q23799846","Giorgi Javakhia","Giorgi Javakhia","Giorgi_Javakhia","senior_club","2018-2023","aurillac","Stade_Aurillacois_Cantal_Auvergne",85,35,"2018","2023"
"Q23799846","Giorgi Javakhia","Giorgi Javakhia","Giorgi_Javakhia","senior_club","2023-","grenoble","FC_Grenoble_Rugby",24,40,"2023",NA
"Q23799846","Giorgi Javakhia","Giorgi Javakhia","Giorgi_Javakhia","international","2014-2015","georgia u18","Georgia_national_under-18_rugby_union_team",11,15,"2014","2015"
"Q23799846","Giorgi Javakhia","Giorgi Javakhia","Giorgi_Javakhia","international","2015-2016","georgia u20","Georgia_national_under-20_rugby_union_team",7,10,"2015","2016"
"Q23799846","Giorgi Javakhia","Giorgi Javakhia","Giorgi_Javakhia","international","2019-","georgia","Georgia_(country)",12,5,"2019",NA
"Q23806479","Robert Handcock","Robert Handcock","Robert_Handcock_(rugby_union)","amateur","1896-1896","parnell",NA,0,0,"1903","1903"
"Q23806479","Robert Handcock","Robert Handcock","Robert_Handcock_(rugby_union)","amateur","1903-1903","parnell",NA,0,0,"1903","1903"
"Q23806479","Robert Handcock","Robert Handcock","Robert_Handcock_(rugby_union)","senior_club","1896-1896","auckland","Auckland",4,0,"1903","1903"
"Q23806479","Robert Handcock","Robert Handcock","Robert_Handcock_(rugby_union)","senior_club","1903-1903","auckland","Auckland",4,0,"1903","1903"
"Q23806479","Robert Handcock","Robert Handcock","Robert_Handcock_(rugby_union)","international","1897-1897","new zealand","New_Zealand_national_rugby_union_team",0,0,"1897","1897"
"Q23808815","Ben Tarr","Ben Tarr","Ben_Tarr","amateur","2014-2014","souths","Souths_Rugby",0,0,"2014","2014"
"Q23808815","Ben Tarr","Ben Tarr","Ben_Tarr","senior_club","2016-2016","denver stampede","Denver_Stampede",9,0,"2016","2016"
"Q23808815","Ben Tarr","Ben Tarr","Ben_Tarr","senior_club","2018-","new orleans gold","New_Orleans_Gold",21,5,"2018",NA
"Q23808815","Ben Tarr","Ben Tarr","Ben_Tarr","international","2014-2014","united states u20","United_States_national_under-20_rugby_union_team",3,0,"2014","2014"
"Q23808815","Ben Tarr","Ben Tarr","Ben_Tarr","international","2014-2017","united states","United_States_national_under-20_rugby_union_team",11,0,"2014","2017"
"Q2382658","Don Tarr","Don Tarr","Don_Tarr","amateur","1931-1932","cardiff rfc","Cardiff_RFC",31,0,"1931","1932"
"Q2382658","Don Tarr","Don Tarr","Don_Tarr","amateur","1933-","swansea rfc","Swansea_RFC",0,0,"1933",NA
"Q2382658","Don Tarr","Don Tarr","Don_Tarr","amateur","1934-1935","barbarian f.c.","Barbarian_F.C.",0,0,"1934","1935"
"Q2382658","Don Tarr","Don Tarr","Don_Tarr","international","1935-1935","wales",NA,1,0,"1935","1935"
"Q2382936","Ibrahim Diarra","Ibrahim Diarra","Ibrahim_Diarra","senior_club","2005-2009","montauban","US_Montauban",89,25,"2005","2009"
"Q2382936","Ibrahim Diarra","Ibrahim Diarra","Ibrahim_Diarra","senior_club","2009-2016","castres","Castres_Olympique",155,35,"2009","2016"
"Q2382936","Ibrahim Diarra","Ibrahim Diarra","Ibrahim_Diarra","senior_club","2016-2017","section paloise","Section_Paloise",1,0,"2016","2017"
"Q2382936","Ibrahim Diarra","Ibrahim Diarra","Ibrahim_Diarra","senior_club","2017-2018","a.s. vaureenne",NA,5,0,"2017","2018"
"Q2382936","Ibrahim Diarra","Ibrahim Diarra","Ibrahim_Diarra","international","2008-2008","france","France",1,0,"2008","2008"
"Q107295919","JJ Kotze","JJ Kotze","JJ_Kotze","senior_club","2021-","stormers","Stormers",10,5,"2021",NA
"Q107295919","JJ Kotze","JJ Kotze","JJ_Kotze","senior_club","2021-","western province","Western_Province_(rugby_union)",10,40,"2021",NA
"Q2386745","Trevor Leota","Trevor Leota","Trevor_Leota","senior_club","2008-2009","mont-de-marsan","Stade_Montois_Rugby",18,0,"2008","2009"
"Q2386745","Trevor Leota","Trevor Leota","Trevor_Leota","senior_club","2005-2006","cheetahs","Free_State_Cheetahs",8,10,"2005","2006"
"Q2386745","Trevor Leota","Trevor Leota","Trevor_Leota","senior_club","1997-2005","wasps","Wasps_RFC",202,35,"1997","2005"
"Q2386745","Trevor Leota","Trevor Leota","Trevor_Leota","senior_club","2006-2006","cheetahs","Free_State_Cheetahs",1,0,"2006","2006"
"Q2386745","Trevor Leota","Trevor Leota","Trevor_Leota","international","1997-2005","samoa","Samoa_national_rugby_union_team",30,5,"1997","2005"
"Q2387467","Jan Pickard","Jan Pickard","Jan_Pickard","senior_club","1951-","western province","Western_Province_(rugby_union)",0,0,"1951",NA
"Q2387467","Jan Pickard","Jan Pickard","Jan_Pickard","international","1953-1958","south africa","Union_of_South_Africa",4,0,"1953","1958"
"Q23883108","Lomano Lemeki","Lomano Lemeki","Lomano_Lemeki","senior_club","2015-2020","mie honda heat","Mie_Honda_Heat",42,199,"2024",NA
"Q23883108","Lomano Lemeki","Lomano Lemeki","Lomano_Lemeki","senior_club","2024-","mie honda heat","Mie_Honda_Heat",42,199,"2024",NA
"Q23883108","Lomano Lemeki","Lomano Lemeki","Lomano_Lemeki","senior_club","2018-2018","sunwolves","Sunwolves",7,10,"2018","2018"
"Q23883108","Lomano Lemeki","Lomano Lemeki","Lomano_Lemeki","senior_club","2021-2021","munakata sanix blues","Munakata_Sanix_Blues",2,0,"2021","2021"
"Q23883108","Lomano Lemeki","Lomano Lemeki","Lomano_Lemeki","senior_club","2022-2024","green rockets tokatsu","Green_Rockets_Tokatsu",30,75,"2022","2024"
